operon_acc	operon_repacc	AgrA_repacc	AgrB_repacc	AgrC_repacc	CC	gp	fs
SRX1605495	ERX063815	ERX015344	ERX063815	ERX063815	CC8	gp1	0
SRX1605496	SRX1605496	ERX015344	ERX015893	SRX1605496	Other	gp2	0
SRX1605497	ERX063815	ERX015344	ERX063815	ERX063815	CC8	gp1	0
SRX1605499	ERX063815	ERX015344	ERX063815	ERX063815	CC8	gp1	0
SRX1605500	SRX1605500	ERX015344	ERX1785638	SRX463680	CC5	gp2	1
SRX1605501	ERX063815	ERX015344	ERX063815	ERX063815	CC8	gp1	0
SRX1605502	ERX015893	ERX015344	ERX015893	ERX062451	CC5	gp2	0
SRX1605503	ERX063815	ERX015344	ERX063815	ERX063815	CC8	gp1	0
SRX1605504	ERX063815	ERX015344	ERX063815	ERX063815	CC8	gp1	0
SRX1605505	SRX1605505	ERX015344	ERX063815	ERX063815	CC8	gp1	0
SRX1605506	ERX063815	ERX015344	ERX063815	ERX063815	CC8	gp1	0
SRX1605507	SRX1605507	ERX015344	ERX015893	SRX1605507	CC5	gp2	0
SRX1605508	SRX1605507	ERX015344	ERX015893	SRX1605507	CC5	gp2	0
SRX1605509	SRX1605507	ERX015344	ERX015893	SRX1605507	CC5	gp2	0
SRX1605510	ERX063815	ERX015344	ERX063815	ERX063815	CC8	gp1	0
SRX1605512	ERX063815	ERX015344	ERX063815	ERX063815	CC8	gp1	0
SRX1605513	SRX1605513	ERX015344	ERX063815	ERX063815	CC8	gp1	0
SRX1605514	SRX1605513	ERX015344	ERX063815	ERX063815	CC8	gp1	0
SRX1605515	ERX063815	ERX015344	ERX063815	ERX063815	CC8	gp1	0
SRX1605516	ERX063815	ERX015344	ERX063815	ERX063815	CC8	gp1	0
SRX1605518	ERX063879	ERX015344	ERX063815	ERX063815	CC8	gp1	0
SRX1605519	ERX015893	ERX015344	ERX015893	ERX062451	CC5	gp2	0
SRX1605520	SRX1605520	SRX2219891	ERX063815	ERX063815	CC8	gp1	0
SRX1605521	ERX063815	ERX015344	ERX063815	ERX063815	CC8	gp1	0
SRX1605522	ERX015893	ERX015344	ERX015893	ERX062451	CC5	gp2	0
SRX1605523	ERX063815	ERX015344	ERX063815	ERX063815	CC8	gp1	0
SRX1605524	ERX063815	ERX015344	ERX063815	ERX063815	CC8	gp1	0
SRX1605526	ERX063815	ERX015344	ERX063815	ERX063815	CC8	gp1	0
SRX1605527	ERX063815	ERX015344	ERX063815	ERX063815	CC8	gp1	0
SRX1605528	ERX063815	ERX015344	ERX063815	ERX063815	CC8	gp1	0
SRX1605530	ERX063815	ERX015344	ERX063815	ERX063815	CC8	gp1	0
SRX1605531	ERX063815	ERX015344	ERX063815	ERX063815	CC8	gp1	0
SRX1605532	ERX063815	ERX015344	ERX063815	ERX063815	CC8	gp1	0
SRX1605533	ERX063815	ERX015344	ERX063815	ERX063815	CC8	gp1	0
SRX1605534	ERX063815	ERX015344	ERX063815	ERX063815	CC8	gp1	0
SRX1605535	ERX063815	ERX015344	ERX063815	ERX063815	CC8	gp1	0
SRX1605536	ERX063815	ERX015344	ERX063815	ERX063815	CC8	gp1	0
SRX1605537	ERX063815	ERX015344	ERX063815	ERX063815	CC8	gp1	0
SRX1605538	ERX063815	ERX015344	ERX063815	ERX063815	CC8	gp1	0
SRX1605539	ERX063815	ERX015344	ERX063815	ERX063815	CC8	gp1	0
SRX1605540	ERX015893	ERX015344	ERX015893	ERX062451	CC5	gp2	0
SRX1605542	ERX063815	ERX015344	ERX063815	ERX063815	CC8	gp1	0
SRX1605543	ERX063815	ERX015344	ERX063815	ERX063815	CC8	gp1	0
SRX1605544	ERX063815	ERX015344	ERX063815	ERX063815	CC8	gp1	0
SRX1605545	ERX063815	ERX015344	ERX063815	ERX063815	CC8	gp1	0
SRX1605546	ERX086967	ERX015344	ERX015308	ERX047894	CC30	gp3	0
SRX160869	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
SRX160870	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
SRX160871	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
SRX160872	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
SRX160873	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
SRX160874	ERX132415	ERX015344	ERX015344	ERX132415	CC22	gp1	0
SRX1613919	ERX1033534	ERX015344	ERX1033534	ERX1033534	Other	gp1	0
SRX1613920	ERX1033534	ERX015344	ERX1033534	ERX1033534	Other	gp1	0
SRX1613921	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
SRX1613922	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
SRX1613923	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
SRX1613924	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
SRX170882	SRX148237	SRX148237	ERX062451	ERX062451	CC5	gp2	0
SRX170883	ERX001214	ERX015344	ERX063815	ERX001214	Other	gp1	0
SRX172448	ERX062451	ERX015344	ERX062451	ERX062451	CC5	gp2	0
SRX172449	ERX062451	ERX015344	ERX062451	ERX062451	Other	gp2	0
SRX172450	ERX532130	ERX015344	ERX062451	ERX062451	CC5	gp2	0
SRX172451	ERX1666240	NA	ERX062451	ERX062451	CC5	gp2	0
SRX172452	SRX172452	ERX015344	ERX015556	ERX015556	CC45	gp1	0
SRX172486	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
SRX172487	SRX172487	ERX015344	SRX172487	ERX015344	CC22	gp1	0
SRX172492	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
SRX172493	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
SRX172494	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
SRX172495	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
SRX172509	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
SRX172510	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
SRX172511	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
SRX172512	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
SRX174126	SRX174126	ERX015344	ERX062451	SRX368002	CC5	gp2	0
SRX174127	SRX174126	ERX015344	ERX062451	SRX368002	CC5	gp2	0
SRX174128	SRX174128	SRX174128	ERX063815	ERX001214	Other	gp1	0
SRX174129	SRX174128	SRX174128	ERX063815	ERX001214	Other	gp1	0
SRX1741301	ERX110369	ERX015344	ERX047894	ERX110369	CC1	gp3	0
SRX175405	ERX050014	ERX015344	ERX015893	ERX062451	Other	gp2	0
SRX175973	SRX172452	ERX015344	ERX015556	ERX015556	CC45	gp1	0
SRX175975	ERX1114453	ERX015344	ERX062451	ERX1114453	CC5	gp2	1
SRX175976	ERX1114453	ERX015344	ERX062451	ERX1114453	CC5	gp2	1
SRX175977	ERX062451	ERX015344	ERX062451	ERX062451	CC5	gp2	0
SRX175978	ERX062451	ERX015344	ERX062451	ERX062451	Other	gp2	0
SRX175979	SRX174128	SRX174128	ERX063815	ERX001214	Other	gp1	0
SRX175980	ERX1666240	NA	ERX062451	ERX062451	CC5	gp2	0
SRX175981	ERX513864	ERX015344	ERX062451	ERX062451	CC5	gp2	0
SRX175982	ERX062451	ERX015344	ERX062451	ERX062451	CC5	gp2	0
SRX175984	ERX513864	ERX015344	ERX062451	ERX062451	CC5	gp2	0
SRX175985	SRX174128	SRX174128	ERX063815	ERX001214	Other	gp1	0
SRX175986	ERX062451	ERX015344	ERX062451	ERX062451	CC5	gp2	0
SRX175987	ERX062451	ERX015344	ERX062451	ERX062451	CC5	gp2	0
SRX175988	ERX062451	ERX015344	ERX062451	ERX062451	CC5	gp2	0
SRX175990	ERX062451	ERX015344	ERX062451	ERX062451	CC5	gp2	0
SRX175991	ERX532130	ERX015344	ERX062451	ERX062451	CC5	gp2	0
SRX175992	ERX062451	ERX015344	ERX062451	ERX062451	CC5	gp2	0
SRX175993	ERX062451	ERX015344	ERX062451	ERX062451	CC5	gp2	0
SRX175994	ERX062451	ERX015344	ERX062451	ERX062451	CC5	gp2	0
SRX175995	ERX062451	ERX015344	ERX062451	ERX062451	CC5	gp2	0
SRX175996	ERX062451	ERX015344	ERX062451	ERX062451	CC5	gp2	0
SRX175997	ERX062451	ERX015344	ERX062451	ERX062451	CC5	gp2	0
SRX1793892	ERX050014	ERX015344	ERX015893	ERX062451	CC5	gp2	0
SRX1793916	ERX015871	ERX015344	ERX015556	ERX015556	Other	gp1	0
SRX182998	ERX513864	ERX015344	ERX062451	ERX062451	CC5	gp2	0
SRX182999	SRX182999	ERX015344	ERX063815	NA	Other	gp1	1
SRX183000	ERX062451	ERX015344	ERX062451	ERX062451	CC5	gp2	0
SRX183001	SRX183001	ERX015344	ERX015893	SRX183001	Other	gp2	0
SRX183002	ERX062451	ERX015344	ERX062451	ERX062451	CC5	gp2	0
SRX183003	ERX062451	ERX015344	ERX062451	ERX062451	CC5	gp2	0
SRX183004	ERX062451	ERX015344	ERX062451	ERX062451	CC5	gp2	0
SRX183005	ERX062451	ERX015344	ERX062451	ERX062451	CC5	gp2	0
SRX183006	SRX183006	ERX015344	ERX062451	SRX183006	Other	gp2	0
SRX183007	ERX062451	ERX015344	ERX062451	ERX062451	CC5	gp2	0
SRX183008	ERX062451	ERX015344	ERX062451	ERX062451	CC5	gp2	0
SRX183009	ERX062451	ERX015344	ERX062451	ERX062451	CC5	gp2	0
SRX183010	ERX062451	ERX015344	ERX062451	ERX062451	CC5	gp2	0
SRX183011	SRX183001	ERX015344	ERX015893	SRX183001	Other	gp2	0
SRX183012	ERX062451	ERX015344	ERX062451	ERX062451	CC5	gp2	0
SRX183013	ERX513864	ERX015344	ERX062451	ERX062451	CC5	gp2	0
SRX183014	ERX062451	ERX015344	ERX062451	ERX062451	CC5	gp2	0
SRX183015	SRX183006	ERX015344	ERX062451	SRX183006	Other	gp2	0
SRX183016	ERX062451	ERX015344	ERX062451	ERX062451	CC5	gp2	0
SRX183017	ERX062451	ERX015344	ERX062451	ERX062451	CC5	gp2	0
SRX183018	ERX062451	ERX015344	ERX062451	ERX062451	CC5	gp2	0
SRX183019	ERX062451	ERX015344	ERX062451	ERX062451	CC5	gp2	0
SRX183020	ERX062451	ERX015344	ERX062451	ERX062451	Other	gp2	0
SRX183021	ERX062451	ERX015344	ERX062451	ERX062451	Other	gp2	0
SRX183022	ERX062451	ERX015344	ERX062451	ERX062451	CC5	gp2	0
SRX183023	ERX062451	ERX015344	ERX062451	ERX062451	CC5	gp2	0
SRX183024	ERX062451	ERX015344	ERX062451	ERX062451	CC5	gp2	0
SRX183025	ERX062451	ERX015344	ERX062451	ERX062451	CC5	gp2	0
SRX183026	ERX062451	ERX015344	ERX062451	ERX062451	CC5	gp2	0
SRX183027	SRX182999	ERX015344	ERX063815	NA	Other	gp1	1
SRX1837665	ERX009684	ERX015344	ERX063815	ERX009684	CC8	gp1	0
SRX1837666	ERX009684	ERX015344	ERX063815	ERX009684	CC8	gp1	0
SRX1837668	ERX001214	ERX015344	ERX063815	ERX001214	CC8	gp1	0
SRX1837669	ERX001214	ERX015344	ERX063815	ERX001214	CC8	gp1	0
SRX1837670	ERX042879	ERX015344	ERX063815	ERX042879	CC8	gp1	0
SRX1837671	ERX042879	ERX015344	ERX063815	ERX042879	CC8	gp1	0
SRX1837673	ERX015874	ERX015344	ERX015893	ERX015874	CC5	gp2	0
SRX1837674	ERX001214	ERX015344	ERX063815	ERX001214	CC8	gp1	0
SRX1884730	SRX1884730	SRX1884730	ERX015308	ERX047894	Other	gp3	0
SRX1884731	ERX015556	ERX015344	ERX015556	ERX015556	CC45	gp1	0
SRX1884732	ERX015308	ERX015344	ERX015308	ERX015308	CC30	gp3	0
SRX1884733	ERX015878	ERX015878	ERX015893	ERX062451	CC15	gp2	0
SRX1884734	ERX030076	ERX015878	ERX063815	ERX030076	Other	gp1	0
SRX1884735	SRX1884735	ERX015344	ERX015308	SRX1884735	CC30	gp3	0
SRX1884736	ERX1222232	ERX015878	ERX087059	ERX1222232	Other	gp2	0
SRX1884738	ERX015308	ERX015344	ERX015308	ERX015308	CC30	gp3	0
SRX1884739	ERX1852969	ERX015878	ERX015893	ERX1852969	CC15	gp2	0
SRX1884740	ERX1711458	ERX015344	ERX1033534	ERX1033534	Other	gp1	0
SRX1884741	ERX675040	ERX015344	ERX047894	ERX675040	CC1	gp3	0
SRX1884742	SRX1884742	ERX015878	ERX087059	ERX062451	Other	gp2	0
SRX1884744	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
SRX1884745	ERX086971	ERX015344	ERX047894	ERX086971	CC1	gp3	0
SRX1884746	SRX1884746	ERX015344	SRX1884746	SRX1884746	Other	gp1	0
SRX1884747	SRX1884747	ERX015344	ERX063815	SRX1884747	Other	gp1	0
SRX1884748	ERX015893	ERX015344	ERX015893	ERX062451	CC5	gp2	0
SRX1884749	ERX062452	ERX015878	ERX062452	ERX047894	Other	gp3	0
SRX1884750	ERX086921	ERX086921	ERX015893	ERX016592	Other	gp2	0
SRX1884751	SRX1884751	ERX015878	ERX015893	SRX1884751	Other	gp2	0
SRX1884752	SRX1884752	ERX015344	ERX015308	ERX015308	CC30	gp3	0
SRX1884753	ERX015556	ERX015344	ERX015556	ERX015556	CC45	gp1	0
SRX1884754	ERX086960	ERX015344	ERX015308	ERX047894	CC30	gp3	0
SRX1884756	ERX015871	ERX015344	ERX015556	ERX015556	CC45	gp1	0
SRX1884757	ERX015859	ERX015344	ERX015308	ERX015308	CC30	gp3	0
SRX1884758	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
SRX1884759	SRX1884759	ERX015344	ERX015308	SRX1884759	CC30	gp3	0
SRX1884760	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
SRX1884761	ERX015556	ERX015344	ERX015556	ERX015556	CC45	gp1	0
SRX1884762	SRX1884762	ERX015344	ERX047894	ERX092298	CC1	gp3	0
SRX1884763	ERX015871	ERX015344	ERX015556	ERX015556	CC45	gp1	0
SRX1884764	SRX1884764	ERX015344	SRX1884764	ERX030076	Other	gp1	0
SRX1884765	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
SRX1884766	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
SRX1884767	ERX015556	ERX015344	ERX015556	ERX015556	CC45	gp1	0
SRX1884769	SRX1884735	ERX015344	ERX015308	SRX1884735	CC30	gp3	0
SRX1884770	SRX1884770	ERX015344	ERX062422	SRX1884770	Other	gp1	0
SRX1884771	ERX092332	ERX015344	ERX1149974	ERX1149974	CC95	gp4	0
SRX1884772	ERX015556	ERX015344	ERX015556	ERX015556	CC45	gp1	0
SRX1884773	ERX140802	ERX015344	ERX1033583	ERX062422	Other	gp1	0
SRX1884775	SRX1884735	ERX015344	ERX015308	SRX1884735	CC30	gp3	0
SRX1884776	ERX015308	ERX015344	ERX015308	ERX015308	CC30	gp3	0
SRX1884777	ERX015308	ERX015344	ERX015308	ERX015308	CC30	gp3	0
SRX1884778	ERX015308	ERX015344	ERX015308	ERX015308	CC30	gp3	0
SRX1884780	SRX1884780	ERX015344	ERX1033534	ERX1033534	Other	gp1	0
SRX1884781	ERX015308	ERX015344	ERX015308	ERX015308	CC30	gp3	0
SRX1884782	ERX942877	ERX015344	ERX015308	ERX015308	CC30	gp3	0
SRX1884783	SRX1884783	ERX015344	ERX1149974	SRX1884783	CC95	gp4	0
SRX1884784	ERX015893	ERX015344	ERX015893	ERX062451	CC5	gp2	0
SRX1884785	ERX015308	ERX015344	ERX015308	ERX015308	Other	gp3	0
SRX1884786	ERX1852969	ERX015878	ERX015893	ERX1852969	CC15	gp2	0
SRX1884789	ERX047894	ERX015344	ERX047894	ERX047894	Other	gp3	0
SRX1884791	ERX015556	ERX015344	ERX015556	ERX015556	CC45	gp1	0
SRX1884793	ERX001214	ERX015344	ERX063815	ERX001214	CC8	gp1	0
SRX1884794	ERX042878	ERX015878	ERX063815	ERX015556	Other	gp1	0
SRX1884795	SRX1884795	ERX015344	ERX015308	ERX556757	CC30	gp3	0
SRX1884796	SRX1884796	ERX015344	ERX063815	ERX1229337	Other	gp1	0
SRX1884797	SRX1884780	ERX015344	ERX1033534	ERX1033534	Other	gp1	0
SRX1884798	ERX015556	ERX015344	ERX015556	ERX015556	CC45	gp1	0
SRX1884799	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
SRX1884805	SRX1884770	ERX015344	ERX062422	SRX1884770	Other	gp1	0
SRX1884834	SRX1884834	ERX015344	ERX015308	ERX015308	CC30	gp3	0
SRX1884835	ERX063983	ERX015878	ERX015893	ERX062451	CC15	gp2	0
SRX1884843	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
SRX1884844	SRX1884844	ERX015878	ERX015893	SRX1884844	CC15	gp2	0
SRX1884845	ERX015308	ERX015344	ERX015308	ERX015308	CC30	gp3	0
SRX1884846	ERX015893	ERX015344	ERX015893	ERX062451	CC5	gp2	0
SRX1884847	ERX086960	ERX015344	ERX015308	ERX047894	CC30	gp3	0
SRX1884849	SRX1884849	ERX015344	ERX015308	ERX015308	CC30	gp3	0
SRX1884850	ERX061485	ERX015878	ERX063815	ERX015556	Other	gp1	0
SRX1884851	ERX062422	ERX015344	ERX062422	ERX062422	Other	gp1	0
SRX1884853	ERX086960	ERX015344	ERX015308	ERX047894	CC30	gp3	0
SRX1884854	ERX001214	ERX015344	ERX063815	ERX001214	CC8	gp1	0
SRX1884855	ERX063983	ERX015878	ERX015893	ERX062451	CC15	gp2	0
SRX1884856	SRX1884856	SRX1884856	ERX015893	ERX016592	Other	gp2	0
SRX1884857	ERX015308	ERX015344	ERX015308	ERX015308	CC30	gp3	0
SRX1884858	ERX015344	ERX015344	ERX015344	ERX015344	Other	gp1	0
SRX1884859	ERX015859	ERX015344	ERX015308	ERX015308	Other	gp3	0
SRX1884860	SRX1884860	ERX015344	ERX015556	ERX015556	CC45	gp1	0
SRX1884861	ERX015871	ERX015344	ERX015556	ERX015556	CC45	gp1	0
SRX1884862	SRX1884862	ERX015344	SRX1884862	SRX1884862	CC5	gp2	1
SRX1884864	ERX015308	ERX015344	ERX015308	ERX015308	CC30	gp3	0
SRX1884865	ERX015893	ERX015344	ERX015893	ERX062451	CC5	gp2	0
SRX1884866	ERX015893	ERX015344	ERX015893	ERX062451	CC5	gp2	0
SRX1884867	SRX1884867	ERX015344	ERX015556	SRX1887816	Other	gp1	0
SRX1884868	ERX015893	ERX015344	ERX015893	ERX062451	CC5	gp2	0
SRX1884869	ERX015308	ERX015344	ERX015308	ERX015308	CC30	gp3	0
SRX1884870	SRX1884870	ERX015878	ERX015893	ERX062451	CC15	gp2	0
SRX1884871	ERX015556	ERX015344	ERX015556	ERX015556	CC45	gp1	0
SRX1884873	SRX1884873	ERX015878	ERX063815	NA	Other	gp1	1
SRX1884874	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
SRX1884875	SRX1884770	ERX015344	ERX062422	SRX1884770	Other	gp1	0
SRX1884876	SRX1884876	ERX015344	ERX047894	SRX1884876	CC1	gp3	0
SRX1884877	ERX062422	ERX015344	ERX062422	ERX062422	Other	gp1	0
SRX1884878	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
SRX1884879	SRX1884879	ERX015878	ERX015893	ERX087042	CC15	gp2	0
SRX1884880	SRX1884860	ERX015344	ERX015556	ERX015556	CC45	gp1	0
SRX1884881	SRX1884881	ERX015344	ERX062422	ERX490220	Other	gp1	1
SRX1884882	ERX015308	ERX015344	ERX015308	ERX015308	CC30	gp3	0
SRX1884884	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
SRX1884885	SRX1884885	ERX015344	ERX015556	SRX1884885	Other	gp1	0
SRX1884886	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
SRX1884888	SRX1884862	ERX015344	SRX1884862	SRX1884862	CC5	gp2	1
SRX1884889	ERX015556	ERX015344	ERX015556	ERX015556	CC45	gp1	0
SRX1884890	ERX015871	ERX015344	ERX015556	ERX015556	CC45	gp1	0
SRX1884891	ERX1666357	ERX015344	ERX015556	ERX1666357	Other	gp1	0
SRX1884893	ERX086960	ERX015344	ERX015308	ERX047894	CC30	gp3	0
SRX1884894	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
SRX1884895	ERX015308	ERX015344	ERX015308	ERX015308	CC30	gp3	0
SRX1884896	ERX062422	ERX015344	ERX062422	ERX062422	Other	gp1	0
SRX1884897	ERX015871	ERX015344	ERX015556	ERX015556	Other	gp1	0
SRX1884899	ERX015878	ERX015878	ERX015893	ERX062451	CC15	gp2	0
SRX1884901	ERX015308	ERX015344	ERX015308	ERX015308	Other	gp3	0
SRX1884902	SRX1884902	SRX1884902	ERX015893	ERX016592	Other	gp2	0
SRX1884903	ERX015556	ERX015344	ERX015556	ERX015556	Other	gp1	0
SRX1884904	SRX1884746	ERX015344	SRX1884746	SRX1884746	Other	gp1	0
SRX1884905	ERX2073611	ERX015344	ERX015556	ERX015556	CC45	gp1	0
SRX1884906	SRX1884906	ERX015344	ERX015308	SRX1884906	CC30	gp3	1
SRX1884907	SRX1884907	ERX015344	ERX015308	SRX1884907	CC30	gp3	0
SRX1884908	ERX042878	ERX015878	ERX063815	ERX015556	Other	gp1	0
SRX1884910	ERX015308	ERX015344	ERX015308	ERX015308	CC30	gp3	0
SRX1884911	ERX1711458	ERX015344	ERX1033534	ERX1033534	Other	gp1	0
SRX1884913	ERX062422	ERX015344	ERX062422	ERX062422	Other	gp1	0
SRX1884914	SRX1884780	ERX015344	ERX1033534	ERX1033534	Other	gp1	0
SRX1884915	ERX086960	ERX015344	ERX015308	ERX047894	Other	gp3	0
SRX1884916	ERX385397	ERX015344	ERX1033534	ERX1033534	Other	gp1	0
SRX1884918	ERX015308	ERX015344	ERX015308	ERX015308	CC30	gp3	0
SRX1884919	ERX001214	ERX015344	ERX063815	ERX001214	CC8	gp1	0
SRX1884921	ERX015878	ERX015878	ERX015893	ERX062451	CC15	gp2	0
SRX1884922	ERX015893	ERX015344	ERX015893	ERX062451	CC5	gp2	0
SRX1884923	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
SRX1884924	ERX015871	ERX015344	ERX015556	ERX015556	CC45	gp1	0
SRX1884925	ERX1222232	ERX015878	ERX087059	ERX1222232	Other	gp2	0
SRX1884926	ERX1666342	ERX015344	ERX1666342	ERX015308	CC30	gp3	0
SRX1884927	ERX015308	ERX015344	ERX015308	ERX015308	CC30	gp3	0
SRX1884928	ERX015556	ERX015344	ERX015556	ERX015556	CC45	gp1	0
SRX1884929	ERX015308	ERX015344	ERX015308	ERX015308	CC30	gp3	0
SRX1884930	ERX001214	ERX015344	ERX063815	ERX001214	Other	gp1	0
SRX1884931	SRX1884931	SRX1884931	ERX1033583	ERX062422	Other	gp1	0
SRX1884932	SRX1884932	SRX1884932	ERX063815	ERX030076	Other	gp1	0
SRX1884933	ERX086971	ERX015344	ERX047894	ERX086971	CC1	gp3	0
SRX1884934	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
SRX1884935	SRX1884935	ERX015344	ERX047894	ERX047894	CC1	gp3	1
SRX1884936	ERX015308	ERX015344	ERX015308	ERX015308	CC30	gp3	0
SRX1884937	SRX1884931	SRX1884931	ERX1033583	ERX062422	Other	gp1	0
SRX1884938	ERX015556	ERX015344	ERX015556	ERX015556	CC45	gp1	0
SRX1884939	SRX1884770	ERX015344	ERX062422	SRX1884770	Other	gp1	0
SRX1884941	SRX1884752	ERX015344	ERX015308	ERX015308	CC30	gp3	0
SRX1884943	SRX1884795	ERX015344	ERX015308	ERX556757	CC30	gp3	0
SRX1884944	ERX1043722	ERX015878	ERX063815	ERX015556	Other	gp1	0
SRX1884945	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
SRX1884946	ERX094803	ERX015344	ERX015893	ERX094803	CC5	gp2	0
SRX1884948	ERX015556	ERX015344	ERX015556	ERX015556	Other	gp1	0
SRX1884949	SRX1884949	ERX015878	ERX015893	SRX1884949	Other	gp2	0
SRX1884950	SRX1884770	ERX015344	ERX062422	SRX1884770	Other	gp1	0
SRX1884951	ERX1033534	ERX015344	ERX1033534	ERX1033534	Other	gp1	0
SRX1884953	ERX001214	ERX015344	ERX063815	ERX001214	CC8	gp1	0
SRX1884954	SRX1884954	SRX1884954	ERX015308	ERX015308	CC30	gp3	0
SRX1884955	ERX1666342	ERX015344	ERX1666342	ERX015308	CC30	gp3	0
SRX1884956	ERX717786	ERX015344	ERX015308	ERX015308	CC30	gp3	0
SRX1884958	SRX1884958	ERX015878	ERX063815	SRX1884958	Other	gp1	0
SRX1884959	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
SRX1884960	ERX001214	ERX015344	ERX063815	ERX001214	CC8	gp1	0
SRX1884961	ERX087096	ERX015878	ERX015893	ERX087096	CC15	gp2	0
SRX1884962	SRX1884962	ERX015344	ERX015893	ERX1785604	CC5	gp2	0
SRX1884963	ERX001214	ERX015344	ERX063815	ERX001214	CC8	gp1	0
SRX1884964	SRX1884964	ERX015878	ERX087042	ERX087042	CC15	gp2	0
SRX1884966	ERX015308	ERX015344	ERX015308	ERX015308	CC30	gp3	0
SRX1884967	ERX016592	ERX015878	ERX015893	ERX016592	Other	gp2	0
SRX1884968	ERX015308	ERX015344	ERX015308	ERX015308	CC30	gp3	0
SRX1884969	ERX015893	ERX015344	ERX015893	ERX062451	Other	gp2	0
SRX1884970	ERX1043722	ERX015878	ERX063815	ERX015556	Other	gp1	0
SRX1884971	ERX015308	ERX015344	ERX015308	ERX015308	CC30	gp3	0
SRX1884972	ERX015893	ERX015344	ERX015893	ERX062451	CC5	gp2	0
SRX1884974	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
SRX1884975	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
SRX1884976	SRX1884931	SRX1884931	ERX1033583	ERX062422	Other	gp1	0
SRX1884977	ERX015308	ERX015344	ERX015308	ERX015308	CC30	gp3	0
SRX1884978	ERX1711458	ERX015344	ERX1033534	ERX1033534	Other	gp1	0
SRX1884979	ERX062422	ERX015344	ERX062422	ERX062422	Other	gp1	0
SRX1884980	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
SRX1884981	ERX015878	ERX015878	ERX015893	ERX062451	CC15	gp2	0
SRX1884982	ERX042878	ERX015878	ERX063815	ERX015556	Other	gp1	0
SRX1884983	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
SRX1884984	ERX015889	ERX015344	ERX063815	ERX030076	Other	gp1	0
SRX1884985	ERX015889	ERX015344	ERX063815	ERX030076	Other	gp1	0
SRX1884986	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
SRX1884987	ERX385397	ERX015344	ERX1033534	ERX1033534	Other	gp1	0
SRX1884988	SRX1884988	ERX015344	ERX015556	ERX015556	CC45	gp1	0
SRX1884989	SRX1884770	ERX015344	ERX062422	SRX1884770	Other	gp1	0
SRX1884990	SRX1884990	ERX015344	ERX047894	ERX110369	CC1	gp3	0
SRX1884991	ERX050014	ERX015344	ERX015893	ERX062451	CC5	gp2	0
SRX1884992	ERX015556	ERX015344	ERX015556	ERX015556	Other	gp1	0
SRX1884993	ERX062422	ERX015344	ERX062422	ERX062422	Other	gp1	0
SRX1884994	ERX015308	ERX015344	ERX015308	ERX015308	CC30	gp3	0
SRX1884995	ERX092338	ERX015344	ERX1149974	ERX1149974	CC95	gp4	0
SRX1884996	ERX015556	ERX015344	ERX015556	ERX015556	CC45	gp1	0
